what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console",1514634376695
started,bundle,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.editors",1514634376695
started,bundle,org.eclipse.ui.externaltools,3.2.0.v20100427,"org.eclipse.ui.externaltools",1514634376695
started,bundle,org.eclipse.ui.forms,3.5.2.r36_v20100702,"org.eclipse.ui.forms",1514634376695
started,bundle,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.ide",1514634376695
started,bundle,org.eclipse.ui.intro,3.4.0.v20100427,"org.eclipse.ui.intro",1514634376696
started,bundle,org.eclipse.ui.intro.universal,3.2.402.r36_v20100702,"org.eclipse.ui.intro.universal",1514634376696
started,bundle,org.eclipse.ui.navigator,3.5.0.I20100601-0800,"org.eclipse.ui.navigator",1514634376696
started,bundle,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.resources",1514634376696
started,bundle,org.eclipse.ui.net,1.2.100.I20100505-1245,"org.eclipse.ui.net",1514634376696
started,bundle,org.eclipse.ui.views,3.5.1.M20110202-0800,"org.eclipse.ui.views",1514634376696
started,bundle,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"org.eclipse.ui.workbench",1514634376696
started,bundle,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.workbench.texteditor",1514634376696
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1514634376696
started,bundle,org.eclipse.update.core,3.2.402.R36x_v20100629,"org.eclipse.update.core",1514634376696
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1514634376696
os,sysinfo,,,"linux",1514634376700
arch,sysinfo,,,"x86_64",1514634376700
ws,sysinfo,,,"gtk",1514634376700
locale,sysinfo,,,"en_GB",1514634376700
processors,sysinfo,,,"4",1514634376700
java.runtime.name,sysinfo,,,"OpenJDK Runtime Environment",1514634376700
java.runtime.version,sysinfo,,,"1.8.0_151-8u151-b12-0ubuntu0.16.04.2-b12",1514634376700
java.specification.name,sysinfo,,,"Java Platform API Specification",1514634376700
java.specification.vendor,sysinfo,,,"Oracle Corporation",1514634376700
java.specification.version,sysinfo,,,"1.8",1514634376700
java.vendor,sysinfo,,,"Oracle Corporation",1514634376700
java.version,sysinfo,,,"1.8.0_151",1514634376700
java.vm.info,sysinfo,,,"mixed mode",1514634376700
java.vm.name,sysinfo,,,"OpenJDK 64-Bit Server VM",1514634376700
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1514634376700
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1514634376700
java.vm.specification.version,sysinfo,,,"1.8",1514634376700
java.vm.vendor,sysinfo,,,"Oracle Corporation",1514634376700
java.vm.version,sysinfo,,,"25.151-b12",1514634376700
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1514634379910
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1514634379930
closed,view,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.internal.introview",1514634379949
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1514634416185
started,bundle,org.eclipse.cdt.managedbuilder.ui,7.0.0.201102110609,"org.eclipse.cdt.managedbuilder.ui",1514634428603
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.import",1514634538132
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.import",1514634538132
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1514634538251
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1514634550395
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1514634554069
started,bundle,org.eclipse.cdt.managedbuilder.gnu.ui,7.0.0.201102110609,"org.eclipse.cdt.managedbuilder.gnu.ui",1514634558666
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1514634558829
started,bundle,org.eclipse.core.variables,3.2.400.v20100505,"org.eclipse.core.variables",1514634611601
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1514634612196
opened,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1514634612451
started,bundle,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search",1514634622386
started,bundle,org.eclipse.compare.core,3.5.101.R36x_v20100929-0800,"org.eclipse.compare.core",1514634622450
started,bundle,org.eclipse.compare,3.5.101.R36x_v20100929-0800,"org.eclipse.compare",1514634622450
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1514634634990
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1514634641764
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1514634651733
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1514634742745
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1514634742770
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1514634744739
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1514634754179
opened,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1514634781679
started,bundle,org.eclipse.cdt.debug.core,7.0.0.201102110609,"org.eclipse.cdt.debug.core",1514634781844
started,bundle,org.eclipse.cdt.debug.ui,7.0.0.201102110609,"org.eclipse.cdt.debug.ui",1514634781858
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1514634781873
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1514634782326
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1514634785313
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1514634788182
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1514634788256
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1514634790631
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1514634790669
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1514634792986
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1514634793018
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1514634794492
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1514634794527
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1514634800077
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1514634800130
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1514634811447
opened,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1514634837325
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1514634837375
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1514634837561
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1514634849674
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1514634855608
opened,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1514634871178
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1514634871251
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1514634871463
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1514634876614
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1514634883612
opened,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1514634901459
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1514634901504
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1514634901709
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1514634905413
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1514634909535
opened,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1514634927434
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1514634927493
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1514634927740
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1514634934207
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1514634939801
opened,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1514634955893
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1514634955945
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1514634956074
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1514634957947
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1514634965123
opened,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1514634991963
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1514634992003
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1514634992144
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1514634994034
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1514635002533
opened,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1514635016459
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1514635016506
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1514635016657
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1514635018220
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1514635022299
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1514635033600
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1514635039733
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1514635061807
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1514635068077
executed,command,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring.commands.deleteResources",1514635069748
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1514635069748
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1514635069773
closed,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1514635069801
started,bundle,org.eclipse.cdt.mylyn.ui,1.1.4.v20110204-0100-e3x,"org.eclipse.cdt.mylyn.ui",1514635069818
closed,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1514635069883
closed,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1514635069930
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1514635073447
closed,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1514635074585
executed,command,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring.commands.deleteResources",1514635074642
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1514635074642
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1514635074679
closed,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1514635074696
closed,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1514635074729
closed,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1514635074761
closed,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1514635074806
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1514635078298
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1514635089229
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1514635098754
executed,command,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring.commands.deleteResources",1514635103048
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1514635103048
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1514635103116
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1514635109035
executed,command,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring.commands.deleteResources",1514635110198
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1514635110198
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1514635110269
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1514635112921
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1514635128679
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1514635130222
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1514635132031
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1514635136190
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1514635140601
executed,command,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring.commands.moveResources",1514635144827
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.move",1514635144827
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1514635144854
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1514635151677
executed,command,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring.commands.moveResources",1514635156663
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.move",1514635156663
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1514635156685
opened,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1514635197643
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1514635197700
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1514635197723
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1514635242203
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1514635266536
executed,command,org.eclipse.cdt.make.ui,7.0.0.201102110609,"org.eclipse.cdt.make.ui.targetCreateCommand",1514635270168
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1514635270205
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1514635287005
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1514635563255
executed,command,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.edit.opendecl",1514635575169
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1514635580940
opened,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1514635581042
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1514635581088
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1514635581107
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1514635583038
executed,command,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.edit.opendecl",1514635585232
opened,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1514635585276
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1514635585310
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1514635593068
closed,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1514635593068
executed,command,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.edit.opendecl",1514635600953
opened,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1514635600995
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1514635601031
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1514635605327
closed,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1514635605327
executed,command,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.edit.open.call.hierarchy",1514635632815
executed,command,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.edit.open.call.hierarchy",1514635644152
